ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s),Attribute 3 name,Attribute 3 value(s),Attribute 4 name,Attribute 4 value(s),Attribute 5 name,Attribute 5 value(s),Meta: _wpcom_is_markdown,Download 1 name,Download 1 URL,Download 2 name,Download 2 URL
40,variation,MH03-M-Black,Bruno Compete Hoodie-M-Black,1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/h/mh03-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_back.jpg",,,MH03,,,,,,,Size,M,Color,Black,,,,,,,,,,,
41,variation,MH03-M-Blue,Bruno Compete Hoodie-M-Blue,1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh03-blue_main.jpg,,,MH03,,,,,,,Size,M,Color,Blue,,,,,,,,,,,
42,variation,MH03-M-Green,Bruno Compete Hoodie-M-Green,1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh03-green_main.jpg,,,MH03,,,,,,,Size,M,Color,Green,,,,,,,,,,,
37,variation,MH03-S-Black,Bruno Compete Hoodie-S-Black,1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/h/mh03-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_back.jpg",,,MH03,,,,,,,Size,S,Color,Black,,,,,,,,,,,
38,variation,MH03-S-Blue,Bruno Compete Hoodie-S-Blue,1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh03-blue_main.jpg,,,MH03,,,,,,,Size,S,Color,Blue,,,,,,,,,,,
39,variation,MH03-S-Green,Bruno Compete Hoodie-S-Green,1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh03-green_main.jpg,,,MH03,,,,,,,Size,S,Color,Green,,,,,,,,,,,
46,variation,MH03-XL-Black,Bruno Compete Hoodie-XL-Black,1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/h/mh03-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_back.jpg",,,MH03,,,,,,,Size,XL,Color,Black,,,,,,,,,,,
47,variation,MH03-XL-Blue,Bruno Compete Hoodie-XL-Blue,1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh03-blue_main.jpg,,,MH03,,,,,,,Size,XL,Color,Blue,,,,,,,,,,,
48,variation,MH03-XL-Green,Bruno Compete Hoodie-XL-Green,1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh03-green_main.jpg,,,MH03,,,,,,,Size,XL,Color,Green,,,,,,,,,,,
34,variation,MH03-XS-Black,Bruno Compete Hoodie-XS-Black,1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/h/mh03-black_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh03-black_back.jpg",,,MH03,,,,,,,Size,XS,Color,Black,,,,,,,,,,,
35,variation,MH03-XS-Blue,Bruno Compete Hoodie-XS-Blue,1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh03-blue_main.jpg,,,MH03,,,,,,,Size,XS,Color,Blue,,,,,,,,,,,
36,variation,MH03-XS-Green,Bruno Compete Hoodie-XS-Green,1,0,visible,,"<p>Stay comfortable and stay in the race no matter what the weather's up to. The Bruno Compete Hoodie's water-repellent exterior shields you from the elements, while advanced fabric technology inside wicks moisture to keep you dry.</p> <p>&bull; Full zip black hoodie pullover. <br />&bull; Adjustable drawstring hood. <br />&bull; Ribbed cuffs/waistband. <br />&bull; Kangaroo pocket. <br />&bull; Machine wash/dry.</p>",,,,,1,100,0,0,1,,,,1,,,63,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh03-green_main.jpg,,,MH03,,,,,,,Size,XS,Color,Green,,,,,,,,,,,
65,variable,MH04,Frankie  Sweatshirt,1,0,visible,This is a variable product called a Frankie  Sweatshirt,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,0,0,0,,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/h/mh04-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_back.jpg",,,,,,,,,,Size,XS|S|M|L|XL,Color,Green|White|Yellow,,,,,,,,,,,
59,variation,MH04-L-Green,Frankie  Sweatshirt-L-Green,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/h/mh04-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_back.jpg",,,MH04,,,,,,,Size,L,Color,Green,,,,,,,,,,,
60,variation,MH04-L-White,Frankie  Sweatshirt-L-White,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh04-white_main.jpg,,,MH04,,,,,,,Size,L,Color,White,,,,,,,,,,,
61,variation,MH04-L-Yellow,Frankie  Sweatshirt-L-Yellow,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh04-yellow_main.jpg,,,MH04,,,,,,,Size,L,Color,Yellow,,,,,,,,,,,
56,variation,MH04-M-Green,Frankie  Sweatshirt-M-Green,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/h/mh04-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_back.jpg",,,MH04,,,,,,,Size,M,Color,Green,,,,,,,,,,,
57,variation,MH04-M-White,Frankie  Sweatshirt-M-White,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh04-white_main.jpg,,,MH04,,,,,,,Size,M,Color,White,,,,,,,,,,,
58,variation,MH04-M-Yellow,Frankie  Sweatshirt-M-Yellow,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh04-yellow_main.jpg,,,MH04,,,,,,,Size,M,Color,Yellow,,,,,,,,,,,
53,variation,MH04-S-Green,Frankie  Sweatshirt-S-Green,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/h/mh04-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_back.jpg",,,MH04,,,,,,,Size,S,Color,Green,,,,,,,,,,,
54,variation,MH04-S-White,Frankie  Sweatshirt-S-White,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh04-white_main.jpg,,,MH04,,,,,,,Size,S,Color,White,,,,,,,,,,,
55,variation,MH04-S-Yellow,Frankie  Sweatshirt-S-Yellow,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh04-yellow_main.jpg,,,MH04,,,,,,,Size,S,Color,Yellow,,,,,,,,,,,
62,variation,MH04-XL-Green,Frankie  Sweatshirt-XL-Green,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/h/mh04-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_back.jpg",,,MH04,,,,,,,Size,XL,Color,Green,,,,,,,,,,,
63,variation,MH04-XL-White,Frankie  Sweatshirt-XL-White,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh04-white_main.jpg,,,MH04,,,,,,,Size,XL,Color,White,,,,,,,,,,,
64,variation,MH04-XL-Yellow,Frankie  Sweatshirt-XL-Yellow,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh04-yellow_main.jpg,,,MH04,,,,,,,Size,XL,Color,Yellow,,,,,,,,,,,
50,variation,MH04-XS-Green,Frankie  Sweatshirt-XS-Green,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,"http://eimages.valtim.com/acme-images/product/m/h/mh04-green_main.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_alt1.jpg,http://eimages.valtim.com/acme-images/product/m/h/mh04-green_back.jpg",,,MH04,,,,,,,Size,XS,Color,Green,,,,,,,,,,,
51,variation,MH04-XS-White,Frankie  Sweatshirt-XS-White,1,0,visible,,<p>The Frankie Sweatshirt is your best friend at long afternoon stadium stints or winter trailside campsites. The soft fleece fabric keeps you toasty as moisture-wicking technology kicks in when the sun comes out.</p> <p>&bull; Light green crewneck sweatshirt.<br />&bull; Hand pockets.<br />&bull; Relaxed fit.<br />&bull; Machine wash/dry.</p>,,,,,1,100,0,0,1,,,,1,,,60,Clothing>Men>Tops>Hoodies & Sweatshirts|Clothing>Collections>Eco Friendly|Clothing,,,http://eimages.valtim.com/acme-images/product/m/h/mh04-white_main.jpg,,,MH04,,,,,,,Size,XS,Color,White,,,,,,,,,,,
